Name,Price,Used For,Warranty,Transmission,Colour,Make Year,Features,Mileage,Engine (CC),Fuel,Kilometer Run,Types
Suzuki Burman 125cc 110 lot 2021 model 9823657076,115000,,,Manual,,2021,,,,Petrol,,Standard
BULLET BIKE ON RENTAL RS. 2500 ONLY,2500,2 year,Yes,Manual,Gray,2022,Manual,35,350,Petrol,5000,Standard
Bullet 350cc 80 Lot 9823657076,348000,,,Manual,,2016,,,,Petrol,,Standard
TVs Ronin 225cc 9823657076,388000,,,Manual,,2024,,,,Petrol,,Standard
Honda Dio Remote Wala 2024 Model 9823657076,278000,,,Manual,,2024,,,,Petrol,,Standard
Honda Dio Remote Wala 2024 Model 9823657076,278000,,,Manual,,2024,,,,Petrol,,Standard
TVs Ronin 225cc 9823657076,388000,,,,,,,,,,,
Bullet 350cc 80 Lot 9823657076,348000,,,Manual,,2016,,,,Petrol,,Standard
"Dominar250D
2021model
Tax Clearance Upto 2083",260000,3 years,No,Manual,Red,2021,In good condition,25,250,Petrol,22724,Sport
🚨 Bajaj Dominar 250 for Sale 🚨,410000,,,Automatic,,2021,,,,Petrol,,Others
Avenger 220cc 82 Lot 9823657076,115000,,,Manual,,2017,,,,Petrol,,Standard
Yamaha Fz250cc 91 Lot 9823657076,148000,,,Manual,,2017,,,,Petrol,,Standard
Pulsar 150 Single Dics ,155000,,,Manual,Red&Black,2019,,40,150,Petrol,25000,Sport
Ns 200,235000,,,Manual,Grey,2022,,40,200,Petrol,24000,Sport
Ns 200,128000,,,Manual,Red,2015,,35,200,Petrol,39000,Sport
Xr190 ,520000,,,Manual,Red,2020,,45+,190,Petrol,21000km,Dirt
royal enfield reborn 350 on sale,439999,1 year,,Manual,black,2023,,35,350,Petrol,2890,Cruiser
Ns 200cc 122 Lot 9823657076,218000,,,Manual,,2021,,,,Petrol,,Standard
Ns200cc 122 Lot 9823657076,218000,,,Manual,,2021,,,,Petrol,,Standard
Pulsar 220cc 69 Lot 9823657076,118000,,,Manual,,2015,,,,Petrol,,Standard
Ns200cc 120 Lot 9823657076,210000,,,Manual,,2020,,,,Petrol,,Standard
Fzs V3 Deluxe 153 Lot 9823657076,358000,,,Manual,,2024,,,,Petrol,,Standard
Jawa Forty Two 118 Lot 9823657076,298000,,,Manual,,2020,,,,Petrol,,Standard
Hero Dash 102 Lot 9823657076,78000,,,Manual,,2017,,,,Petrol,,Standard
Bajaj Ns 200cc 74 Lot 9823657076,118000,,,Manual,,2016,,,,Petrol,,Standard
Aprilla Sr 125cc 124 Lot 9823657076,148000,,,Manual,,2021,,,,Petrol,,Standard
Aprilla Sr 125cc 96 Lot 9823657076,119000,,,Manual,,2018,,,,Petrol,,Standard
Honda Dio 70 Lot 9823657076,108000,,,Manual,,2015,,,,Petrol,,Standard
Jawa Forty Two 118 Lot 9823657076,298000,,,Manual,,2020,,,,Petrol,,Standard
Hero Dash 102 Lot 9823657076,78000,,,Manual,,2017,,,,Petrol,,Standard
Ns 200cc 74 Lot 9823657076,118000,,,Manual,,2016,,,,Petrol,,Standard
Duke 250 Bs6,390000,,,Manual,Galvano matt,2020,,25,249,Petrol,23500,Sport
PULSAR NS 160,99000,,,Manual,white,2017,,40,160,Petrol,31490,Standard
Bajaj v15,75000,,,Manual,White ,2015,,,,Petrol,,Standard
Mt 15  white&neon. Call 9841316555,395000,,,,,,,,,,,
Pulsar 220F Bike 2017 model 85 lot,140000,,cheak warranty,Manual,black red,2017,,32,220,Petrol,32000,Standard
130000 Ma NTORQ TVS SCOOTER,140000,Safe Purpose ,,Automatic,Maroon ,2020,Disc normal variant,34,125,Petrol,25,Scooty
Tvs Phonex Bike 125cc,65000,,No,Manual,Black,2017,,65,125,Petrol,35000,Standard
Bajaj Pulsar 220 82 Lot Sale Or Exchange,139000,4 years,,Manual,Blue,2017,Self ,40,220,Petrol,42000,Standard
Super Splender i3s 125cc,137999,home and shop,,Manual,Black,2019,,50,125,Petrol,14000,Standard
Ktm Duke 139lot On Sale Or Exchange,410000,,,Automatic,,2022,,,200,Petrol,12000,Standard
Honda Shine Disk Break 134 Lot Sale Or Ex,189000,3 yeras,,Manual,Black,2021,Disk break,45,125,Petrol,15000,Standard
Pulsar 220cc Lot 77 9823657076,123000,,,Manual,,2016,,,,Petrol,,Standard
Yamaha R15s 2017  model 29 lot,125000,Engineering office work,,Manual,red,2017,,28-30,149,Petrol,44000,Sport
Brand New XR 190cc Lot 156 9823657076,750000,,,Manual,,2025,,,190,Petrol,,Standard
Ktm Duke 200cc Lot 85 9823657076,233000,,,Manual,,2017,,35,200,Petrol,28,Sport
Bajaj Pulsar 220cc Lot 77 9823657076,123000,,,Manual,Red black ,2016,,35,220,Petrol,28000,Standard
Reborn 350 Classic,449000,1.5 year,,Manual,Halycon green,2023,,30,350,Petrol,16000,Cruiser
Honda Aviator,132000,,,Manual,Silver,2018,,40,110,Petrol,38000,Scooty
Pulser,90000,,,,,,,,,,,
Avenger 220 Cruise 014lot(2019),185000,,,Manual,,2019,,40,,Petrol,30,Cruiser
Pulsar 150,229000,Home to office,Full,Manual,Blue,2023,All,45,150,Petrol,15000,Sport
KTM Duke 390,295000,,,Manual,black,2016,,28,375,Petrol,39500,Sport
Single Hand Powerful Yamaha FZ25 FZ250 Fresh,249999,5 years,,Automatic,White,2019,,,250,Petrol,41000,Cruiser
Bajaj Avanger 220 Cruise 82 Lot 9823657076,115000,,,Manual,Black ,2017,,45,220,Petrol,22000,Cruiser
Honda Dio Scooter,55000,daily use,no,Automatic,Purple,2012,Single handed,55kmpl,125,Petrol,4000,Scooty
Zontes 150U1,520000,Single ,,Automatic,Silver n neon,2025,,40,150,Petrol,2200,Others
Ktm Duke 200 93 Lot Sale Or Exchange 2018 Model,299000,3 years,,Manual,Orange,2017,Self ,35,200,Petrol,24000,Sport
tiktok likes views and followers,99,,,Manual,,2025,,,500,Petrol,,Standard
Yahama Rayz Hybrid 125cc 151 Lot Sale Or Ex,274000,6 monts,,Manual,Blue,2024,Hybrid fi,58,125,Petrol,7000,Scooty
Dominar 400 well maintained bike,410000,nearly 2 years,,Manual,Green,2022,,Upon usage,400,Petrol,,Sport
Ktm Duke 200 Abs Fi 139 Lot Sale Or Ex,419000,2 years,,Manual,White,2022,Bs6,40,200,Petrol,13000,Standard
Hartford Vr 150H,90000,,,Manual,,2012,,,150,Petrol,,Dirt
Mt 15,498000,,,Manual,white ??,2024,bs6 V2,45,155,Petrol,6000,Sport
scooter on sale fresh good mileage good pickup,129999,office to home,,Manual,white,2017,,40,109,Petrol,29000,Scooty
"R15m 
036 Lot 9803130319",415000,,,Manual,,2022,,,155,Petrol,,Sport
ray,89000,hub,checked time,Automatic,blue,2017,siknuui best,38,110,Petrol,35000,Scooty
150,135000,hub,checked time,Manual,red black,2017,strong,38,150,Petrol,35000,Standard
Royal Enfield reborn on Sale on best price  ,499000,2 years ,5 Years ,Manual,Gun Metal Gray,2024,A,35,350,Petrol,6500,Cruiser
Pulsar 150AS,85000,9 yrs,,Manual,Blue,2016,,,150,Petrol,33k,Others
Crossfire xzrr for sale,330000,Daily use,No,Manual,Red and white,2016,Bike in good condition ,20 22 per liter,250,Petrol,35000,Dirt
Fz V2.0 120 Lot Sale Or Exchange ,215000,Home to office,Full,Manual,Black,2020,All,50,150,Petrol,18000,Sport
Ns 200 Abs Fi 129 Lot Sale Or Exchange,225000,Home to office,Full,Manual,White,2021,All,45,200,Petrol,35000,Sport
Bike on Sale,230000,4 years,No,Manual,White,2019,Single channel ABS dual disk brakes,30-35 city  40-43 highway,200,Petrol,34000,Dirt
Vespa SXL 150 CC 1 45 000/- 2017model ,145000,,,Automatic,Matte (Maroon color),2017,,30,150,Petrol,32000,Scooty
Tvs 200 4 vs,200000,Single,,Manual,Red and black,2020,,,200,Petrol,11000,Standard
Bicycle for sale,30000,,,Manual,,2022,,,,Hybrid,,Others
Mahindra Flyte Scooter for Sale – Only Rs. 70 000!,70000,,,Automatic,,2073,,,,Petrol,,Scooty
Ktm 390 Adventure In Best Condition|All Accesories,750000,3 years,No,Automatic,Orange ,2021,All electronics ,28,390,Petrol,24,Dirt
FZ V2 70k running Jankpur lot,140000,6.5years,,Automatic,Red,2017,,40+,150,Petrol,75000,Standard
KTM RC 390 on sale,550000,3 years,,Manual,Orange,2021,,30-35,390,Petrol,8000,Sport
Bajaj NS 200,230000,Personal Use,,Manual,White,2019,Key features include: - Triple spark ignition technology - Liquid-cooled engine - 6-speed gearbox for smooth shifting. - Sharp  sporty design with a muscular tank and LED tail light. - Telescopic front forks and rear monoshock suspension  It is an excellent choice for both city commuting and spirited riding  with a balance of performance  safety  and style.,35,200,Petrol,30000,Sport
Cbz Xtreme,70000,,,Automatic,Black,2010,,50,150,Petrol,,Standard
BMW 310GS,900000,,,Manual,Red,2019,,,310,Petrol,22000,Others
husqvarna svartpilen 250 Urgent Sale,350000,,,Manual,,2021,,,250,Petrol,16000,Sport
ns 200,130000,,,Manual,white,2018,,30,200,Petrol,,Sport
Avenger 220 (single Hand) genuine KM 26 632 on sel,186500,6years,,Manual,Mat Black,2017,,32,220,Petrol,26632,Cruiser
FZ25 ABS,270000,,,Automatic,Matt Black,2020,,40,250,Petrol,,Standard
FZs yamaha,150000,,no,Manual,black,2016,,45/50,149,Petrol,22000,Sport
Yamaha r3 ,680000,,,Manual,Blue white ,2016,,22,321,Petrol,20 000,Sport
R15,129999,,,Manual,,2016,,45,150,Petrol,,Sport
APRILIA STORM 125,149999,Personal used,,Automatic,Red,2021,,35,125,Petrol,,Scooty
Royal Enfield Classic 500( Chrome Edition),400000,,,Manual,Chrome,2017,,,500,Petrol,26520,Cruiser
duke 250 bs4,400000,,,Manual,white,2018,,28,250,Petrol,25000,Sport
Duke 200,450000,6 months,,Manual,silver metalic,2024,,31,200,Petrol,8800,Others
Crossfire RM250 (2021 last model),480000,Personal,,Manual,Red and white ,2021,,25,250,Petrol,24000,Dirt
160 RTR Apache 2018 model for sale  Bansbari Kathm,165,5 years,no,Manual,Blue n black,2018,excellent,53,160,Petrol,47000,Sport
Ns 200 Non Abs,220000,,,,,,,,,,,
Jawa 42 on sale super fresh 126 lot 2021 last ,380,Riding ,,Manual,Light green ,2021,All ,30 ,350,Petrol,,Cruiser
Hero Supersplendor 125cc 95 Lot Sale Or Ex,119000,3 years,,Manual,Black,2017,Self ,55,125,Petrol,19000,Standard
Honda Unicorn 160cc 1 Hand Super fresh Urgent Sell,125000,Personal,,Manual,Red and Black,2018,,40,160,Petrol,40000,Standard
Ktm Duke 200 bs6,380000,,,Manual,Orange and black,2021,,35,200,Petrol,19,Standard
Gixxer Bike For sale ,110000,Personal Used ,No ,Manual,Black and Blue ,2018,Top speed up to 113 Km/Hr,30-35,155,Petrol,50000,Sport
Ace British 400 on Sale,290000,,,Manual,Red,2017,,,400,Petrol,12800,Cruiser
Ntorq On Sale,160000,Normally used ,No,Manual,Red,2021,Perfect ,30,125,Petrol,30000,Scooty
Ktm duke 390,515000,,,Manual,white,2019,bs4,20,390,Petrol,31000,Sport
Bike On Sell ,155000,,,Automatic,red,2018,,33,160,Petrol,30000,Sport
Honda Shine Diskbreak 134 Lot Sale Or Exchange,189000,2 years,,Manual,Black,2022,Disk break,55,125,Petrol,15000,Standard
Motrac 125,78999,7 years,No warrenty,Manual,Orange Grey,2017,Digital Meter Dual Disc Double Silencer,25,125,Petrol,25000,Standard
Single Hand Vespa Sxl (Fixed Price),79999,7 years,No warrenty,Manual,Maroon Red,2016,Digital Meter Alloy Wheel Disc Brake,30,150,Petrol,25000,Scooty
suzuki 250 bikrima,340000,office to home,no warranty,Manual,blue,2019,,35,250,Petrol,35500,Sport
Runner 200 On Sale,145000,Normal used ,No,Manual,Red,2019,Perfect ,35,200,Petrol,12000,Dirt
Honda Grazia Fi 142lot On Sale Or Exchange,249000,,,Manual,,2022,,45,125,Petrol,8000,Standard
Yamaha V3 Double Abs,230000,3 yers, No,Automatic,Red silver ,2020,Double abs,40,155,Petrol,37000,Sport
BMW Moter Bike,900000,,,Automatic,White,2022,,35,310,Petrol,4000,Sport
Bike dominar,525000,8Month,4Years,Automatic,Black ,2024,Bike,35,400Cc,Petrol,7888,Sport
Scooter For Sale Urgent,210000,1.5 year ,,Automatic,Green ,2021,,45,,Petrol,18450,Scooty
MT 15,400000,,,Automatic,Neon white,2023,,45,155,Petrol,14,Others
Tvs Appachi 200 Abs Fi 141 Lot Sale Or Exchange,279000,2 years,,Manual,Blue,2022,Abs fi,40,200,Petrol,12000,Standard
Apache Rtr 1604v 102lot On Sale Or Exchange,159000,,,Manual,,2019,,,160,Petrol,,Standard
Tvs Apache 200 141lot On Sale Or Exchange,259000,,,Manual,,2022,,,200,Petrol,,Standard
Tvs Appachi 1604v Double Disk 102 Lot Sale Or Ex,159000,3 yeras,,Manual,Blue,2019,Double disk,40,160,Petrol,29000,Standard
YAMAHA FZ V2/V3 CYLINDER BLOCK GENIUNE ,8599,,,Automatic,,2015,,,,Petrol,,Others
Overall Bike Customization,999,,,Manual,,0000,,,1000,Petrol,,Others
Hero160cc Fi +abs extreme 123 lot 2021,169999,,,Manual,Blue n black,2021,,55,160,Petrol,13k,Sport
R15,100000,,,Manual,invincible black,2016,,,149,Petrol,17288,Sport
86 lot Spenldor+ 2017 model ,95000,,,Manual,Grey ,2017,,65,110,Petrol,,Standard
SUZUKI GIXER SF155 ,110000,,,Manual,blue,2015,,45,155,Petrol,40000,Sport
as 200,95000,adventure,,Manual,red,2015,alloy wheel digital meter comfortable seats etc,30,200,Petrol,29000,Sport
BAJAJ RS 200 On Sale & Exchange,160000,,,Automatic,Green,2015,,,200,Petrol,24000,Sport
Benelli 302s for sale ,540000,4 years ,Company ,Automatic,Neon,2019,Yes,35,302,Petrol,33000,Sport
Honda Aviator,170000,,,Manual,Silver,2021,,35,110,Petrol,22000,Scooty
R15 V4.0 M 137 Lot Sale Or Exchange ,455000,Home to office,Full,Manual,Silver,2022,All,45,155,Petrol,5000,Sport
Aprilia Sr 125 119 Lot Sale Or Exchange ,165000,Home to office,Full,Automatic,Blue,2020,All,40,125,Petrol,5500,Scooty
Pulsar 150 || Pathao  Indrive Best Option Bike,90000,,,Manual,,2009,,,,Petrol,,Standard
mountain bicycles ,45000,,,Manual,,2021,,,,Electric,,Others
Pulsar 220,130000,Office to home,No,Automatic,Red n black,2016,Milage ramro cha and pickup,30-40,220,Petrol,39k,Standard
"Duke 200 On Sale 
Cn 9808069712",230000,Personal,No,Manual,White ,2016,Perfect ,40,200,Petrol,46000,Standard
"Ns 200 On Sale 
Cn 9808069712",160000,Recondition ,No,Manual,Black,2018,Perfect ,30,200,Petrol,36000,Standard
"Benelli 300 On Sale 
Cn 9808069712",360000,Personal,No,Manual,White ,2017,Perfect ,30,300,Petrol,31000,Sport
Honda Shine 125cc 2011 model bike for sale-Rs. 1 L,100000,,,Manual,,2011,,,,Petrol,,Others
CF Moto 400NK,350000,,,Manual,Nebula White,2019,,,400,Petrol,16000,Sport
Ns200 Blue and Black.singal hand ho tax clear2081,120000,office to home,,Manual,blue and black,2015,,35,200,Petrol,33000,Sport
Super splendor bike,90000,,,Automatic,,2017,,,,Petrol,,Standard
Classic 350 On Sale,399000,Personal,No,Manual,Black,2019,Perfect ,35,350,Petrol,32000,Standard
Yamaha XJ 650,500000,,,Manual,Black,1994,Cruise Control  Front Vehicle Speed Sensor  Side stand sensor  Multifunctional Speedometer,15,650,Petrol,24000,Cruiser
Aviator for sell,129000,,,Manual,black,2018,,,109,Petrol,32000,Standard
Taro Motor AlexOne 150Cc 134 Lots Sale/Xchange,199900,1.5 year,As Company rules ,Automatic,White/Black,2022,Hey ?? Guys I have Taro Motors Alexone 134 lots White/black Colors Scrooty Superfresh Condition Ma 6 As Showroom Not a Single Scratch Run km is Only 14k Scrooty Single Handed You Can See Orginal photos Also if you Want To Buy/Xchange Plz ?? ?? ?? Call/Reply Us 9851205105/9861024681 For Details You Can Search in Google/Facebook/TikTok/Youtube/WhatsApp Prakrish Enterprises sorakhute Prakrish Chwok Puspalal Marga Kaldhara Khasbu Linkroad 17 We Are Open Sunday-Friday 9:30Am-6pm,30,150,Petrol,14000,Sport
Bajaj Pulsar 150cc 115 Lot 2020 Model Sale Or Ex,189000,2 years,,Manual,Black red,2020,Single disk,45,150,Petrol,18000,Standard
Aprilia Sr 150,195000,1.5 years,,Manual,Black,2022,,,150,Petrol,14000,Scooty
Ducati Supersport,3250000,,,Manual,Red,2017,,,950,Petrol,9500,Sport
Duke 200,400000,,,Manual,White and black,2022,,30,200,Petrol,20000,Scooty
Super Splendor 74 Lot Sale Or Exchange ,92000,Home to office,Full,Manual,Black,2016,All,55,125,Petrol,35000,Sport
Honda shine fresh condition,120000,School ?? upon down,No,Manual,black and red,2016,self kick ??,56,125,Petrol,50000,Standard
XR 190 For Sale,488000,,,Manual,red,2018,,50,190,Petrol,25000,Dirt
pulsar n160,360000,,,Manual,,2024,,,,Petrol,2400,Standard
R15M - 12000kms run - 2023 model for sale,500000,,engine and battery warranty,Manual,silver,2023,dual channel abs  traction control system  dual riding modes,50,155,Petrol,6000,Sport
Scooter Sell,130000,,,,,,,,,,,
Harley Davidson Street 750 Mat Black,2000000,,,Manual,Mat black,2019,,15,750,Petrol,3000,Cruiser
BENELLI PANAREA 125 EFI SCOOTER SELL IN BHAKTAPUR,250000,,5 Yrs,Automatic,BLUE,2021,EFI,50,125,Petrol,0,Standard
S1 Pro Model E-Cycle (9802088291),110000,New,6 months on battery and motor.,Automatic,Red and Blue,2024,Hydraulic fork double hydraulic rear shock  front & rear drum brakes  anti-theft Alarm  remote key with pedals,80-100km,650watt,Electric,80-100km,Scooty
Everest Model E-cycle (9802088291),105000,New,6 month on battery and motor,Automatic,Red and Blue,2024,Hydraulic fork double hydraulic rear shock  front & rear drum brakes  anti-theft Alarm  remote key with pedals,80-100km,600w,Electric,80-100km,Others
Cb350rs For Sale,690000,,,Manual,,2022,,,350,Petrol,21000,Cruiser
FZ X YAMAHA (Like brand new),345000,,,Manual,Orange,2023,,40,150,Petrol,4000,Cruiser
New Scoter  fresh,240000,,,,,,,,,,,
TVS Apache full fresh condition   Rs 75000,75000,home to jop,,Automatic,red,2013,,35,159,Petrol,30000,Sport
Pulsar 220,99999,,,Manual,blue,2009,,35,220,Petrol,,Standard
Odometer for Crf 250l and Rally,48500,,,Manual,black,2019,,,250,Petrol,0,Dirt
Suzuki GN 125,160000,,,Manual,Black,2010,,45,125,Petrol,32000,Cruiser
New Generation E-Bike for Touring  Hiking  Commute,74999,,,Automatic,,2021,,,,Electric,,Others
Fantom E-Bike  Electronic Bike Upto 120 km range,74999,,1 Year in Battery and Lifetime on frames. ,Automatic,,2021,"Why have an E-bike that can go further if the battery can’t last? Let’s welcome new “Phantom” E-bike. A versatile  powerful touring bike that’s made to go the distance. With 36V Lithium Ion Battery  a 250W rear motor  5 level pedal assist  and an LCD color display  master those distances and truly go anywhere and go everywhere. The only thing you’ll need to worry about is loading up  and going out with “Phantom”.  Motor: 250W Rear Mounted Brushless Motor Range: 50 km – 120 km Battery: 36V/11Ah Removable Li-ion Battery  ?Pedal Assistant Sensor ?Throttle Mode ?Cruiser Mode ?Walk Assistant Mode ?Fantom Smart Light System ?Lithium-ion Battery ?Rim Wheels  Advanced Technology: ?LCD Screen (4.1"" large  sleek design) ?20 Programs with a futuristic interface  Why Choose Fantom? ?Reliable quality at an affordable price ?Certificates for all parts ?Spare parts and after-sales service",120km,,Electric,,Others
Honda CB Hornet 160R,180000,5 Years,,Manual,Grey,2018,LED headlamps  Digital Meter,45,163,Petrol,42000,Standard
"Duke 200 Bs6 Model 
041 Lot 9843645282",435000,,,Manual,,2022,,,200,Petrol,14000,Sport
Interceptor 650 - Required,450000,,,,,,,,,,,
Aprilia SR Raceing 150Cc 131 Lots Sale/Xchange,183900,1 yera,As Company ,Automatic,White/black,2021,Hey ?? Guys I have Aprilia SR Race 131 lots White/Black Colors Scrooty Superfresh Condition Ma 6 As Showroom Not a Single Scratch Run km is Only 11k You Can See Orginal photos Also if you Want To Buy/Xchange Plz ?? ?? ?? Call/Reply Us 9851205105/9861024681 For Details You Can Search in Google/Facebook/TikTok/Youtube/WhatsApp Prakrish Enterprises sorakhute Prakrish Chwok Puspalal Marga Kaldhara Khasbu Linkroad 17 We Are Open Sunday-Friday 9:30Am-6:30pm,30,150,Petrol,11000,Scooty
Bajaj Avenger,140000,Office ,,Manual,Martin,2017,,45,149,Petrol,47000,Cruiser
pulsar 150cc 48 lot no provlems,75000,,,Automatic,red wine,2011,,40,150,Petrol,65000,Standard
BMW 310GS,850000,,,Manual,Red,2019,,,310,Petrol,21136,Dirt
Hero Xtreme,130000,,,Manual,Red,2019,,45,200,Petrol,16000,Sport
rieju bike,300000,2013,0,Manual,green,2010,no,20,125,Petrol,50000,Dirt
Honda Dream Yoga 110cc,65000,3,No,Automatic,Black ,2013,All,55,110,Petrol,34000,Standard
tvs ronin 225,340000,,,Automatic,orange,2023,,,225,Petrol,10000,Cruiser
2016 model avenger 150 (NUMBER 9703318215),100000,,,Manual,Dark blue,2015,,,150,Petrol,24000,Cruiser
YAMAHA FZ25 250,170000,personal use,N/A,Manual,Blue,2018,N/A,30,250,Petrol,48000,Standard
[URGENT - LIKE NEW ] | XPULSE 200 ,290000,,,Manual,White,2021,,,199,Petrol,11000,Dirt
Niu electric scooter,150000,7 years,,Automatic,White,2018,,24000,,Electric,24000,Scooty
Suzuki GZ 250 Japanese sale or exchange ,350000,Personal ,,Manual,Red,2000,,25,250,Petrol,40k,Cruiser
Atorq scooter sale,165000,,,Automatic,red,2020,,,125,Petrol,21000,Scooty
yamaha fz on sale,160000,,,Manual, grey and blue,2018,,45,150,Petrol,,Others
For Sale: 2016 Royal Enfield Bullet 350,310000,1,,Automatic,,2016,,45,350,Petrol,,Standard
duke 390 bs6 ugrnet sell,510000,3 years,1 years engine warrenty,Manual,,2021,,25,390,Petrol,150000,Standard
Hero Xterm cbz 103 Lots Sale/Xchange,87900,3 years ,As Company rules ,Automatic,Red ,2018,Hey ?? Guys I Have Hero Cbz Sports 003 lots Red Colors Bike Superfresh Condition Ma 6 As Showroom Not a Single Scratch  Bike Single Handed Ho Run km Is only 15k You Can See Orginal photos Also if you want To Buy/Xchange Plz ?? ?? ?? Call/Reply Us 9851205105/9861024681 For Details You Can Search in Google/Facebook/TikTok/Youtube/WhatsApp Prakrish Enterprises Sorakhute Prakrish Chwok Kaldhara Marg Khasbu Linkroad 17 We Are Open Sunday-Friday 9:30Am-6:30pm,45,150,Petrol,15000,Sport
Second Hand R15 V3 Bike In Kathmandu  R15 133 lot,379999,Bike Lovers  r15 riders in nepal,,Automatic,Thunder Grey,2021,ABS ,9000,150,Petrol,900,Sport
TVS Phoenix 125cc (76 lot),122000,,,Manual,,2016,,45,125,Petrol,27000,Standard
Crossfire XZ 250,300000,Peesonal,,Manual,Red,2016,,18-20 km/L,250,Petrol,18000,Dirt
Avenger 220 2020 Model,270000,,,Manual,White,2020,,35,220,Petrol,21500,Cruiser
CB unicorn 150,90000,,3,Automatic,black,2015,rear mono shock,47,150,Petrol,39999,Standard
Dio Scotty,130000,,,,,,,,,,,
190 XR Honda Bike,450000,,,,,,,,,,,
KTM DUKE 200 BS6,370000,,,Manual,,2021,,,,Petrol,,Others
R15 V4 Urgent Sale,490000,,,Automatic,Blue,2022,,48,,Petrol,5500,Sport
Rtr200 4v,155000,Rarely ,Depends on,Manual,Black red ,2018 last,Slipper clutch ,38-40,200,Petrol,26000,Sport
Brand New Apache RTR 200 4v 2022 Last 14k genuine,275000,Aprox 16 months ,Yes,Manual,Red black,2022,,40,200,Petrol,14000,Standard
Brand New Apache RTR 200 4v 2022 Last 14k genuine,275000,Aprox 16 months ,Yes,Manual,Red black,2022,,40,200,Petrol,14000,Standard
KTM Duke 250 - 2019,550000,Personal Use,,Manual,White,2019,,30,250,Petrol,26000,Standard
Bajaj NS 200,170000,,,Automatic,White and black ,2017,,40,200,Petrol,24000,Sport
Duke 200 ,200000,,,Manual,Orange,2014,,43,200,Petrol,18000,Sport
Yamaha FZ250,155000,,,Manual,Black,2019,EFI,35,250,Petrol,30,Sport
Benelli TNT 135,160000,2 years,,Manual,Black,2018,,40+,135,Petrol,19000,Standard
Bike on Sale,165000,1,no,Manual,red,2019,self,40,125,Petrol,35000,Standard
Bajaj Pulsar 200 NS 2016 Model,170000,7 years,,Manual,Black & Blue,2016,,,200,Petrol,24000,Standard
benelli leoncino 250,450000,3,,Manual,Black and White,2020,Agressive position Fast and unique look.,40-45,250,Petrol,16000,Cruiser
150 pulsar,90000,,,Automatic,blue,2013,,40,150,Petrol,0000,Sport
Bajaj Discover 125,59999,,,,,,,,,,,
82 Lot New Model Beneli TNT On Sales Or Exchange,168000,Personal,,Automatic,Red,2017,GREAT MILEAGE AND Good condition,45,250,Petrol,27000,Others
Aprila 150,135000,,,Manual,black ,2019,,24,,Petrol,25224,Scooty
TVS APACHE RTR - 160cc,205000,Personal ( home to office ,,Automatic,Black & white,2021,Self start   digital dashboard  phone app,35,160,Petrol,13150,Sport
Pulsar 150 2005 model,44000,,,Manual,Red,2005,Digital Twin Spark Ignition System,Above 40,150,Petrol,,Standard
Horwin CR6 Black,600000,, 2 years on battery and Motor,Automatic,Black Green,2023,CBS braking system  full LED,95KM,5200W,Electric,0,Standard
Aprilia Sr 125,148000,3,No,Automatic,Silver,2021,All,35,125,Petrol,23000,Scooty
Honda Unicorn ,116000,,,Manual,Red ,2015,,42,160,Petrol,36000,Standard
Suzuki GN 125 Japanese,160000,25,,Manual,Black,1998,,45,125,Petrol,84000,Cruiser
Fz Yamaha bike,120000,private,,Automatic,white and red,2010,,25,151,Petrol,,Others
Bajaj Ns 200 Like new  Good Engine,165000,,,Manual,Red,2017,,,200,Petrol,38 000,Standard
Dio On Sell,162000,Not so long,,Automatic,Green,2019,,40,122,Petrol,12000,Scooty
Bike,150000,Office use,,Automatic,Red/white,2017,Full opinion ,35,200,Petrol,30000,Sport
Destini 125 023 lot on sale,110000,,,Manual,meheroon,2020,,35,125,Petrol,,Scooty
NS 200 BS7 on sale. Urgent sale. 18500km run.,320000,3 months,Valid,Manual,Black & red,2023,Dual channel ABS. USD Fork. Gear position indicator. Smooth ride. Distance to Empty.,40.,200,Petrol,2700,Sport
Urgent Duke 200 On Sale,220000,,,Manual,White,2016,,,200,Petrol,34000,Sport
BRAND NEW MOTORHEAD SCRAMBLER 250 ON SALE,295000,,,Manual,,2020,,,,Petrol,,Dirt
CrossfireXZ250RR,290000,4 years ,,Manual,White,2017,,22,250,Petrol,,Dirt
Plusar 220f,360000,,,,,,,,,,,
Benelli Tnt 150,150000,Office ,,Automatic,White and red ,2019,Full opinion ,40,150,Petrol,17000,Sport
XR 190l,470000,2.5 years,Not available ,Manual,White,2019,,45,190,Petrol,27000,Dirt
Yamaha R3,559999,,,Manual,Blue,2016,,22,320,Petrol,13000,Sport
Vespa,200000,,,Automatic,red,2019,,,,Petrol,6000,Scooty
Fz 250 92 lot ,170000,,,,,,,,,,,
R15 v3 fully wrapped  fresh condition on sell ,350000,Office use only,,Manual,,2020,,45 - 50 kmpl,,Petrol,15k,Sport
dio bike for sale,25000,,,Automatic,,2007,,,,Petrol,,Scooty
Bike Sell,525000,,,Manual,Gunmetal ,2021,,35,350,Petrol,24000,Others
ktm duke 200,130000,,,Manual,orang,2012,,,200,Petrol,,Others
Yamaha Fazer,75000,12 years,none,Manual,black,2011,alloy wheel  disk brake,35,160,Petrol,60000,Sport
Ns 200 fi abs,330000,Ride,No,Manual,Red,2022,Fi abs,40,200,Petrol,11000,Sport
Duke 200 bs6 For sale,450000,1.5 years,,Manual,Electronic orange,2021,duel channel abs,30,200,Petrol,6600,Sport
